ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,attend.x,s,mp,kills,errors,total_attacks,hit_pct,assists,aces,s_err,digs,r_err,block_solos,block_assists,b_err,pts.x,bhe.x,attend.y,defensive_s,defensive_mp,defensive_kills,defensive_errors,defensive_total_attacks,defensive_hit_pct,defensive_assists,defensive_aces,defensive_s_err,defensive_digs,defensive_r_err,defensive_block_solos,defensive_block_assists,defensive_b_err,pts.y,bhe.y
465,2018-08-24,UNLV,Southern Utah,Home,W,3,0,0,3,0,41,12,93,0.312,34,9,6,38,0,3,2,0,54,3,0,3,0,31,15,88,0.182,29,0,8,38,9,0,6,0,34,NA
465,2018-08-24,UNLV,Indiana,Home,L,1,3,0,4,0,58,28,153,0.196,57,3,11,71,2,0,14,0,68,NA,0,4,0,50,24,154,0.169,48,2,7,61,3,7,14,4,66,NA
465,2018-08-25,UNLV,LIU,Home,W,3,0,0,3,0,44,10,95,0.358,38,6,9,42,5,4,14,0,61,3,0,3,0,26,18,94,0.085,26,5,5,36,6,0,4,2,33,NA
465,2018-08-31,UNLV,Youngstown St. ,Away,L,2,3,0,5,0,72,23,182,0.269,70,11,13,79,6,0,10,2,88,1,0,5,0,53,15,156,0.244,50,6,4,74,11,4,18,2,72,1
465,2018-08-31,UNLV,Duquesne,Away,W,3,1,0,4,0,48,16,154,0.208,46,9,13,66,4,2,12,0,65,2,0,4,0,51,28,159,0.145,49,4,11,81,9,3,8,0,62,1
465,2018-09-01,UNLV,Bowling Green ,Away,L,1,3,0,4,0,52,29,170,0.135,47,11,16,87,5,1,16,2,72,1,0,4,0,40,20,157,0.127,35,5,9,77,11,5,16,2,58,NA
465,2018-09-07,UNLV,Cal St. Fullerton,Home,W,3,0,0,3,0,45,16,109,0.266,40,4,11,37,2,0,12,0,55,1,0,3,0,33,20,101,0.129,31,2,3,45,4,2,20,3,47,3
465,2018-09-07,UNLV,Fordham,Home,W,3,1,0,4,0,52,16,110,0.327,47,12,12,55,7,0,10,2,69,NA,0,4,0,34,15,110,0.173,31,7,9,35,12,2,8,0,47,NA
465,2018-09-08,UNLV,Eastern Ky.,Home,W,3,0,0,3,0,42,3,78,0.5,40,11,11,30,1,0,8,2,57,NA,0,3,0,18,16,70,0.029,18,1,3,29,11,0,4,1,21,3
465,2018-09-14,UNLV,"Murray St. St. Louis, Mo.",Away,W,3,1,0,4,0,47,11,130,0.277,44,12,17,67,4,3,6,3,65,2,0,4,0,42,18,132,0.182,38,4,16,66,12,0,4,0,48,NA
465,2018-09-15,UNLV,Saint Louis,Away,W,3,0,0,3,0,41,5,73,0.493,38,9,11,30,4,3,4,1,55,1,0,3,0,30,12,76,0.237,29,4,11,26,9,0,6,4,37,1
465,2018-09-15,UNLV,"Kansas City St. Louis, Mo.",Away,W,3,2,0,5,0,56,24,164,0.195,51,11,10,80,7,3,8,3,74,1,0,5,0,47,29,166,0.108,46,7,10,77,11,6,14,5,67,2
465,2018-09-20,UNLV,Boise St.,Home,W,3,0,0,3,0,45,12,101,0.327,41,4,7,52,6,1,8,1,54,NA,0,3,0,32,16,112,0.143,32,6,10,35,4,1,10,1,44,NA
465,2018-09-22,UNLV,Utah St.,Away,W,3,1,0,4,0,62,17,144,0.313,59,8,16,63,6,0,10,1,75,NA,0,4,0,44,21,139,0.165,40,6,7,56,8,0,18,3,59,NA
465,2018-09-26,UNLV,New Mexico,Away,L,1,3,0,4,0,48,23,135,0.185,45,2,17,40,4,2,10,4,57,1,0,4,0,49,14,110,0.318,46,4,8,49,2,3,12,3,62,NA
465,2018-09-28,UNLV,Air Force,Away,L,1,3,0,4,0,43,21,135,0.163,40,3,12,49,6,0,10,3,51,2,0,4,0,53,19,128,0.266,48,6,16,60,3,1,20,2,70,NA
465,2018-10-04,UNLV,San Jose St.,Home,W,3,1,0,4,0,53,15,148,0.257,48,6,18,57,10,3,14,1,69,3,0,4,0,46,27,139,0.137,43,10,9,66,6,0,8,2,60,6
465,2018-10-06,UNLV,Nevada,Home,W,3,1,0,4,0,52,18,123,0.276,50,12,12,48,3,5,8,1,73,NA,0,4,0,44,21,119,0.193,40,3,13,45,12,0,16,2,55,1
465,2018-10-11,UNLV,Fresno St.,Away,L,1,3,0,4,0,49,22,134,0.201,44,5,14,44,11,1,4,3,57,2,0,4,0,47,12,108,0.324,46,11,6,55,5,1,12,2,65,NA
465,2018-10-13,UNLV,San Diego St.,Away,W,3,1,0,4,0,49,22,131,0.206,44,7,10,48,6,0,16,2,64,NA,0,4,0,51,24,132,0.205,48,6,12,54,7,2,19,2,68.5,3
465,2018-10-18,UNLV,Wyoming,Home,W,3,1,0,4,0,55,23,158,0.203,52,7,11,76,4,0,14,0,69,2,0,4,0,45,22,154,0.149,44,4,10,67,7,3,6,2,55,NA
465,2018-10-20,UNLV,Colorado St.,Home,L,1,3,0,4,0,45,25,125,0.16,42,12,7,42,9,1,8,0,62,NA,0,4,0,49,18,113,0.274,44,9,11,50,12,4,16,4,70,NA
465,2018-10-23,UNLV,New Mexico,Home,L,0,3,0,3,0,34,18,100,0.16,31,2,7,36,6,0,10,3,41,NA,0,3,0,44,12,98,0.327,40,6,7,43,2,4,6,1,57,NA
465,2018-10-25,UNLV,Air Force,Home,W,3,0,0,3,0,36,13,81,0.284,28,8,5,36,1,1,6,0,48,1,0,3,0,31,14,85,0.2,29,1,16,29,8,0,10,0,37,1
465,2018-11-01,UNLV,Nevada,Away,W,3,2,0,5,0,53,24,140,0.207,51,5,13,56,6,2,8,3,64,3,0,5,0,55,22,141,0.234,51,6,16,58,5,1,16,5,70,5
465,2018-11-03,UNLV,San Jose St.,Away,W,3,1,0,4,0,56,16,137,0.292,51,6,12,57,11,2,20,0,74,NA,0,4,0,52,22,143,0.21,49,11,10,62,6,0,10,4,68,3
465,2018-11-08,UNLV,San Diego St.,Home,W,3,0,0,3,0,40,19,115,0.183,36,4,9,43,2,1,14,3,52,1,0,3,0,28,20,99,0.081,26,2,6,48,4,1,16,4,39,4
465,2018-11-10,UNLV,Fresno St.,Home,L,1,3,0,4,0,56,25,134,0.231,53,6,15,41,6,2,6,2,67,NA,0,4,0,51,13,110,0.345,50,6,3,48,6,2,22,2,70,1
465,2018-11-15,UNLV,Colorado St.,Away,L,0,3,0,3,0,28,17,85,0.129,25,1,4,29,6,1,4,2,32,NA,0,3,0,48,12,94,0.383,40,6,12,32,1,3,12,1,63,NA
465,2018-11-17,UNLV,Wyoming,Away,L,2,3,0,5,0,57,31,186,0.14,53,6,14,72,3,2,16,1,73,1,0,5,0,57,27,163,0.184,49,3,6,87,6,2,16,1,70,3
465,2018-11-29,UNLV,UC Irvine,Home,W,3,0,0,3,0,36,10,93,0.28,34,7,7,47,4,4,20,3,57,1,0,3,0,38,21,112,0.152,35,4,9,43,7,1,6,0,46,2
465,2018-11-30,UNLV,Fresno St.,Home,W,3,2,0,5,0,51,24,142,0.19,49,12,11,61,6,2,16,3,73,3,0,5,0,51,29,151,0.146,47,6,11,58,12,4,14,3,68,NA
465,2018-12-06,UNLV,Portland,Away,W,3,1,0,4,0,55,20,148,0.236,48,9,10,74,7,1,20,4,75,1,0,4,0,52,21,170,0.182,50,7,11,64,9,0,12,1,65,NA
465,2018-12-08,UNLV,Iowa St.,Away,L,1,3,0,4,0,54,21,163,0.202,50,11,11,74,4,1,12,1,72,NA,0,4,0,56,18,159,0.239,49,4,11,74,11,0,23,1,71.5,2
10411,2018-08-24,USC Upstate,"Virginia Tech Charlotte, N.C.",Away,L,0,3,0,3,0,26,25,99,0.01,24,4,3,28,3,0,4,3,32,NA,0,3,0,44,10,86,0.395,41,3,5,40,4,0,18,2,56,2
10411,2018-08-25,USC Upstate,"Elon Charlotte, N.C.",Away,L,2,3,0,5,0,46,25,170,0.124,45,5,13,66,9,4,20,2,65,1,0,5,0,52,35,174,0.098,46,9,4,86,5,2,12,3,69,5
10411,2018-08-25,USC Upstate,Charlotte,Away,L,1,3,0,4,0,40,27,152,0.086,37,6,8,65,6,0,8,5,50,1,0,4,0,53,14,141,0.277,48,6,6,80,6,4,16,4,71,4
10411,2018-08-31,USC Upstate,Tennessee Tech,Away,L,0,3,0,3,0,44,17,122,0.221,43,5,8,52,5,0,8,2,53,NA,0,3,0,45,15,117,0.256,44,5,4,52,5,1,6,3,54,NA
10411,2018-09-01,USC Upstate,"East Carolina Cookeville, Tenn.",Away,L,0,3,0,3,0,35,21,126,0.111,34,1,4,56,5,0,10,2,41,1,0,3,0,43,19,125,0.192,40,5,3,64,1,1,10,1,54,2
10411,2018-09-01,USC Upstate,"New Orleans Cookeville, Tenn.",Away,L,2,3,0,5,0,49,25,159,0.151,45,6,8,67,12,0,8,3,59,NA,0,5,0,57,24,163,0.202,52,12,13,76,6,0,22,1,80,5
10411,2018-09-05,USC Upstate,N.C. A&T,Home,W,3,0,0,3,0,37,13,91,0.264,35,2,8,47,2,1,12,0,46,1,0,3,0,26,22,102,0.039,24,2,12,34,2,2,6,0,33,NA
10411,2018-09-07,USC Upstate,"Furman Jacksonville, Fla.",Away,L,1,3,0,4,0,47,20,149,0.181,43,4,7,61,4,1,8,4,56,NA,0,4,0,63,29,169,0.201,61,4,8,71,4,0,10,1,72,3
10411,2018-09-08,USC Upstate,North Florida,Away,L,1,3,0,4,0,51,32,169,0.112,46,5,6,68,4,2,12,3,64,1,0,4,0,55,21,153,0.222,52,4,5,70,5,3,20,0,72,2
10411,2018-09-08,USC Upstate,"New Mexico Jacksonville, Fla.",Away,L,1,3,0,4,0,53,19,150,0.227,51,3,9,59,4,3,8,1,63,NA,0,4,0,65,19,150,0.307,57,4,8,64,3,0,16,1,77,NA
10411,2018-09-14,USC Upstate,"Savannah St. Statesboro, Ga.",Away,W,3,0,0,3,0,39,9,88,0.341,36,8,12,38,6,1,6,2,51,NA,0,3,0,25,18,89,0.079,24,6,8,34,8,1,4,1,34,1
10411,2018-09-14,USC Upstate,Ga. Southern,Away,L,1,3,0,4,0,46,34,170,0.071,43,1,7,65,2,1,22,2,59,1,0,4,0,59,27,167,0.192,49,2,7,80,1,2,35,1,80.5,2
10411,2018-09-15,USC Upstate,"Savannah St. Statesboro, Ga.",Away,W,3,2,0,5,0,48,18,133,0.226,44,8,11,64,14,0,10,2,61,1,0,5,0,48,24,145,0.166,46,14,12,62,8,3,8,1,69,3
10411,2018-09-18,USC Upstate,High Point,Home,L,1,3,0,4,0,48,24,136,0.176,44,7,6,40,5,5,14,0,67,NA,0,4,0,62,28,137,0.248,60,5,4,55,7,2,6,0,72,NA
10411,2018-09-22,USC Upstate,Radford,Home,L,1,3,0,4,0,41,19,149,0.148,36,6,6,51,6,3,16,1,58,NA,0,4,0,66,22,144,0.306,61,6,11,74,6,0,6,2,75,1
10411,2018-09-26,USC Upstate,South Carolina St.,Home,W,3,0,0,3,0,39,16,86,0.267,35,6,6,38,6,1,12,0,52,NA,0,3,0,23,17,82,0.073,20,6,12,28,6,1,4,3,32,NA
10411,2018-09-28,USC Upstate,Hampton,Away,W,3,1,0,4,0,46,21,132,0.189,46,8,8,51,4,0,14,3,61,NA,0,4,0,41,30,139,0.079,41,4,7,53,8,1,10,3,51,2
10411,2018-09-29,USC Upstate,Campbell,Away,L,1,3,0,4,0,48,19,166,0.175,47,4,13,83,8,0,6,0,55,NA,0,4,0,57,24,173,0.191,54,8,9,89,4,0,8,3,69,NA
10411,2018-10-05,USC Upstate,Winthrop,Home,L,1,3,0,4,0,54,15,152,0.257,47,2,5,54,6,4,16,5,68,NA,0,4,0,74,26,167,0.287,71,6,10,75,2,3,6,2,86,1
10411,2018-10-06,USC Upstate,Gardner-Webb,Home,W,3,0,0,3,0,37,22,123,0.122,36,6,7,52,1,6,14,2,56,NA,0,3,0,37,29,128,0.063,34,1,5,59,6,5,6,1,46,NA
10411,2018-10-09,USC Upstate,UNC Asheville,Home,W,3,1,0,4,0,54,23,173,0.179,50,6,11,82,5,7,16,0,75,1,0,4,0,54,23,174,0.178,52,5,9,84,6,5,4,1,66,NA
10411,2018-10-12,USC Upstate,High Point,Away,L,0,3,0,3,0,28,19,100,0.09,25,3,3,33,6,2,10,1,38,NA,0,3,0,47,13,99,0.343,43,6,7,46,3,3,19,1,65.5,NA
10411,2018-10-16,USC Upstate,Presbyterian,Away,W,3,2,0,5,0,61,16,155,0.29,56,6,8,82,5,1,20,2,78,NA,0,5,0,64,27,187,0.198,59,5,9,64,6,2,8,1,75,4
10411,2018-10-20,USC Upstate,Charleston So.,Home,W,3,1,0,4,0,43,18,165,0.152,38,7,8,74,5,11,6,1,64,1,0,4,0,50,29,162,0.13,47,5,5,92,7,4,10,1,64,1
10411,2018-10-23,USC Upstate,Limestone,Home,W,3,0,0,3,0,35,9,75,0.347,34,6,6,39,2,5,12,2,52,NA,0,3,0,22,28,100,-0.06,22,2,5,29,6,2,2,1,27,NA
10411,2018-10-26,USC Upstate,Gardner-Webb,Away,W,3,1,0,4,0,58,25,129,0.256,55,6,8,56,4,6,6,2,73,NA,0,4,0,41,25,127,0.126,40,4,7,37,6,3,10,4,53,NA
10411,2018-10-27,USC Upstate,Winthrop,Away,L,1,3,0,4,0,46,27,182,0.104,41,3,7,75,4,4,24,0,65,1,0,4,0,57,30,174,0.155,51,4,4,91,3,3,14,0,71,1
10411,2018-11-02,USC Upstate,Campbell,Home,W,3,2,0,5,0,70,28,193,0.218,61,4,8,76,7,3,18,6,86,NA,0,5,0,69,24,188,0.239,64,7,10,79,4,3,14,1,86,NA
10411,2018-11-03,USC Upstate,Hampton,Home,W,3,0,0,3,0,33,11,83,0.265,30,2,7,37,4,3,12,3,44,NA,0,3,0,25,25,93,0,25,4,9,30,2,1,4,0,32,NA
10411,2018-11-06,USC Upstate,UNC Asheville,Away,L,1,3,0,4,0,57,25,175,0.183,53,2,6,85,5,6,6,0,68,1,0,4,0,53,18,174,0.201,52,5,5,76,2,3,8,0,65,1
10411,2018-11-09,USC Upstate,Radford,Away,L,1,3,0,4,0,56,24,178,0.18,50,7,4,60,10,4,16,0,75,2,0,4,0,67,26,163,0.252,59,10,4,75,7,1,14,0,85,NA
10411,2018-11-16,USC Upstate,UNC Asheville,Away,L,2,3,0,5,0,55,29,188,0.138,51,1,10,77,8,9,10,0,70,1,0,5,0,60,28,176,0.182,55,8,4,83,1,5,14,0,80,4
702,2018-08-24,UT Arlington,Arizona St.,Away,L,1,3,0,4,0,40,16,143,0.168,38,2,20,50,6,2,16,1,52,1,0,4,0,49,19,141,0.213,46,6,10,83,2,1,0,0,56,2
702,2018-08-25,UT Arlington,"New Mexico St. Tempe, Ariz.",Away,L,0,3,0,3,0,36,19,115,0.148,34,3,8,46,5,2,4,2,43,1,0,3,0,41,8,102,0.324,40,5,5,51,3,3,10,0,54,2
702,2018-08-25,UT Arlington,"Pacific Tempe, Ariz.",Away,L,2,3,0,5,0,47,26,161,0.13,46,5,12,63,2,4,22,2,67,1,0,5,0,67,39,182,0.154,66,2,16,78,5,2,20,1,81,2
702,2018-08-31,UT Arlington,"Air Force Arlington, Texas",Away,W,3,0,0,3,0,38,17,110,0.191,35,3,6,51,2,1,8,0,46,NA,0,3,0,34,25,119,0.076,31,2,8,51,3,2,4,1,40,1
702,2018-09-01,UT Arlington,Loyola Maryland,Home,W,3,1,0,4,0,40,23,152,0.112,40,9,13,63,1,3,12,0,58,4,0,4,0,41,35,149,0.04,41,1,12,78,9,2,22,0,55,NA
702,2018-09-01,UT Arlington,Binghamton,Home,W,3,0,0,3,0,42,17,114,0.219,40,7,6,54,1,0,14,2,56,NA,0,3,0,30,15,108,0.139,29,1,7,50,7,0,14,1,38,2
702,2018-09-07,UT Arlington,UIW,Away,W,3,0,0,3,0,37,16,106,0.198,37,4,7,48,3,2,16,2,51,4,0,3,0,40,19,111,0.189,39,3,12,47,4,0,14,1,50,3
702,2018-09-14,UT Arlington,"Grand Canyon Arlington, Texas",Away,W,3,1,0,4,0,60,17,171,0.251,60,5,10,70,8,0,10,0,70,1,0,4,0,56,22,158,0.215,56,8,7,83,5,1,8,1,69,NA
702,2018-09-15,UT Arlington,Sam Houston,Home,L,0,3,0,3,0,37,20,120,0.142,37,2,6,52,7,3,14,0,49,NA,0,3,0,42,18,117,0.205,42,7,1,54,2,2,4,0,53,NA
702,2018-09-15,UT Arlington,Belmont,Home,W,3,0,0,3,0,35,7,104,0.269,35,4,7,54,3,2,6,0,44,2,0,3,0,41,17,123,0.195,40,3,15,54,4,1,2,0,46,4
702,2018-09-21,UT Arlington,Louisiana,Away,L,1,3,0,4,0,55,22,152,0.217,54,4,5,73,3,0,12,3,65,5,0,4,0,51,18,149,0.221,48,3,7,67,4,2,16,4,64,1
702,2018-09-23,UT Arlington,ULM,Away,W,3,1,0,4,0,51,17,140,0.243,46,5,7,68,6,1,12,1,63,3,0,4,0,49,22,152,0.178,47,6,5,64,5,1,8,1,60,3
702,2018-09-28,UT Arlington,Arkansas St.,Home,W,3,2,0,5,0,63,30,185,0.178,60,6,9,90,2,0,16,2,77,NA,0,5,0,64,23,186,0.22,59,2,12,78,6,5,14,1,78,NA
702,2018-09-29,UT Arlington,Little Rock,Home,W,3,2,0,5,0,66,32,204,0.167,64,3,16,92,4,2,10,4,76,1,0,5,0,53,25,190,0.147,51,4,5,91,3,1,30,6,73,NA
702,2018-10-02,UT Arlington,Texas St.,Away,L,2,3,0,5,0,55,22,163,0.202,54,3,11,63,10,1,12,2,65,NA,0,5,0,63,20,156,0.276,60,10,10,78,3,3,14,1,83,NA
702,2018-10-05,UT Arlington,Georgia St.,Away,L,1,3,0,4,0,44,30,160,0.088,39,8,7,64,5,0,8,3,56,4,0,4,0,51,19,144,0.222,47,5,8,75,8,2,20,1,68,NA
702,2018-10-07,UT Arlington,Ga. Southern,Away,W,3,2,0,5,0,67,22,169,0.266,63,5,13,87,4,2,16,2,82,5,0,5,0,57,23,174,0.195,51,4,9,73,5,0,10,3,66,1
702,2018-10-12,UT Arlington,Coastal Carolina,Home,W,3,0,0,3,0,38,19,119,0.16,34,3,8,56,3,0,8,0,45,1,0,3,0,33,21,118,0.102,31,3,9,53,3,0,10,2,41,3
702,2018-10-13,UT Arlington,App State,Home,W,3,0,0,3,0,38,11,95,0.284,32,4,8,46,2,1,12,1,49,2,0,3,0,28,20,101,0.079,26,2,9,42,4,1,6,0,34,3
702,2018-10-19,UT Arlington,Troy,Away,W,3,0,0,3,0,39,12,92,0.293,39,5,11,46,3,2,14,0,53,1,0,3,0,25,25,104,0,22,3,5,38,5,2,6,0,33,1
702,2018-10-20,UT Arlington,South Alabama,Away,L,1,3,0,4,0,50,20,133,0.226,46,5,11,50,9,3,10,0,63,3,0,4,0,51,19,127,0.252,42,9,7,55,5,0,10,0,65,2
702,2018-10-26,UT Arlington,ULM,Home,W,3,0,0,3,0,46,18,112,0.25,42,3,4,57,2,0,19,0,58.5,2,0,3,0,34,19,120,0.125,33,2,3,43,3,3,12,0,45,2
702,2018-10-27,UT Arlington,Louisiana,Home,L,2,3,0,5,0,67,28,206,0.189,64,5,8,83,1,1,14,1,80,2,0,5,0,64,25,180,0.217,59,1,8,89,5,2,16,2,75,2
702,2018-11-02,UT Arlington,Little Rock,Away,L,0,3,0,3,0,37,16,116,0.181,35,3,8,50,4,1,2,0,42,NA,0,3,0,46,10,109,0.33,44,4,5,59,3,3,14,3,60,NA
702,2018-11-04,UT Arlington,Arkansas St.,Away,W,3,0,0,3,0,42,12,96,0.313,39,4,9,50,5,4,8,0,54,2,0,3,0,24,22,100,0.02,20,5,6,36,4,0,8,2,33,NA
702,2018-11-09,UT Arlington,Texas St.,Home,L,0,3,0,3,0,34,18,115,0.139,34,4,4,47,3,1,4,3,41,1,0,3,0,48,8,109,0.367,46,3,3,51,4,1,10,2,57,NA
702,2018-11-15,UT Arlington,Troy ,Away,W,3,0,0,3,0,47,15,104,0.308,42,6,7,40,3,0,10,0,58,NA,0,3,0,38,13,97,0.258,36,3,9,41,6,1,8,0,46,NA
702,2018-11-16,UT Arlington,"Little Rock Atlanta, Ga.",Away,L,0,3,0,3,0,29,22,100,0.07,27,1,6,39,2,1,6,2,34,4,0,3,0,41,16,100,0.25,37,2,8,45,1,1,12,3,50,1
695,2018-08-24,UT Martin,IU Indy ,Away,W,3,1,0,4,0,52,29,162,0.142,47,8,8,75,5,2,10,1,67,NA,0,4,0,41,26,151,0.099,37,5,5,59,8,2,14,4,55,1
695,2018-08-24,UT Martin,Louisville,Away,L,0,3,0,3,0,18,23,75,-0.067,18,2,4,22,10,0,0,2,20,NA,0,3,0,38,6,67,0.478,31,10,10,27,2,1,18,2,58,NA
695,2018-08-25,UT Martin,Southern Ill. ,Away,L,2,3,0,5,0,66,27,177,0.22,57,9,11,80,5,1,14,3,83,NA,0,5,0,54,19,167,0.21,50,5,7,73,9,2,10,1,66,1
695,2018-08-30,UT Martin,Central Ark.,Home,W,3,2,0,5,0,60,22,167,0.228,54,5,14,70,6,0,10,5,70,2,0,5,0,53,28,161,0.155,51,6,11,75,5,3,10,5,67,NA
695,2018-08-31,UT Martin,Memphis,Home,W,3,2,0,5,0,59,29,175,0.171,58,8,8,75,1,1,8,9,72,NA,0,5,0,60,24,173,0.208,59,1,12,75,8,1,16,14,70,3
695,2018-09-01,UT Martin,UAB,Home,L,1,3,0,4,0,44,25,150,0.127,42,5,10,62,6,2,14,5,58,1,0,4,0,57,27,164,0.183,53,6,6,68,5,4,14,12,74,2
695,2018-09-02,UT Martin,Florida A&M,Home,W,3,2,0,5,0,57,31,167,0.156,55,6,4,74,2,6,26,10,82,1,0,5,0,51,28,164,0.14,46,2,7,71,6,2,14,4,62,1
695,2018-09-07,UT Martin,Mercer,Away,L,1,3,0,4,0,55,27,179,0.156,50,5,8,80,3,1,6,2,64,NA,0,4,0,57,16,168,0.244,53,3,10,83,5,3,14,7,70,NA
695,2018-09-07,UT Martin,"Jacksonville Macon, Ga.",Away,W,3,1,0,4,0,52,20,126,0.254,46,7,8,45,7,1,6,0,63,NA,0,4,0,43,23,128,0.156,40,7,10,44,7,3,10,1,58,NA
695,2018-09-08,UT Martin,"Alabama A&M Macon, Ga.",Away,W,3,0,0,3,0,40,14,101,0.257,38,14,4,44,2,2,2,1,57,NA,0,3,0,29,16,94,0.138,29,2,2,39,14,1,12,3,38,NA
695,2018-09-14,UT Martin,Arizona,Away,L,0,3,0,3,0,27,27,115,0,26,4,6,49,2,1,6,0,35,NA,0,3,0,42,13,109,0.266,34,2,14,53,4,3,10,0,52,NA
695,2018-09-14,UT Martin,"UC Davis Tucson, Ariz.",Away,L,1,3,0,4,0,42,24,136,0.132,39,5,12,49,5,1,8,0,52,NA,0,4,0,54,22,128,0.25,49,5,10,57,5,0,20,0,69,NA
695,2018-09-15,UT Martin,"New Mexico St. Tucson, Ariz.",Away,L,0,3,0,3,0,31,30,108,0.009,26,3,4,36,8,4,2,0,39,NA,0,3,0,32,11,94,0.223,32,8,4,41,3,3,22,0,54,NA
695,2018-09-21,UT Martin,Murray St.,Home,W,3,2,0,5,0,58,25,157,0.21,56,6,10,65,2,2,18,9,75,1,0,5,0,56,28,166,0.169,53,2,14,58,6,4,18,3,71,3
695,2018-09-22,UT Martin,Austin Peay,Home,L,1,3,0,4,0,49,19,149,0.201,46,4,7,65,5,0,10,5,58,2,0,4,0,61,20,155,0.265,57,5,11,77,4,2,8,9,72,1
695,2018-09-28,UT Martin,SIUE,Away,L,1,3,0,4,0,53,27,189,0.138,50,2,3,85,7,0,10,1,60,NA,0,4,0,67,21,192,0.24,63,7,10,92,2,1,6,2,78,1
695,2018-09-29,UT Martin,Eastern Ill.,Away,W,3,1,0,4,0,62,23,181,0.215,60,8,7,93,7,2,14,3,79,1,0,4,0,43,22,165,0.127,41,7,6,82,8,1,15,4,58.5,2
695,2018-10-02,UT Martin,Southeast Mo. St.,Away,L,1,3,0,4,0,46,22,169,0.142,43,5,7,73,2,2,12,2,59,NA,0,4,0,53,24,169,0.172,48,2,8,85,5,1,10,1,61,NA
695,2018-10-05,UT Martin,Jacksonville St.,Home,L,1,3,0,4,0,55,20,138,0.254,53,2,8,44,7,5,14,5,69,2,0,4,0,62,24,137,0.277,58,7,7,57,2,2,14,2,78,NA
695,2018-10-10,UT Martin,Morehead St.,Away,L,1,3,0,4,0,48,27,167,0.126,45,5,4,72,4,0,20,5,63,1,0,4,0,61,26,167,0.21,53,4,5,84,5,2,10,2,72,5
695,2018-10-11,UT Martin,Eastern Ky.,Away,W,3,1,0,4,0,48,17,137,0.226,47,3,9,52,3,1,15,0,59.5,2,0,4,0,47,20,130,0.208,45,3,8,57,3,3,2,1,54,4
695,2018-10-19,UT Martin,Tennessee St.,Home,W,3,2,0,5,0,72,28,193,0.228,66,9,17,74,0,2,10,3,88,4,0,5,0,52,20,158,0.203,51,0,5,77,9,2,18,12,63,3
695,2018-10-20,UT Martin,Belmont,Home,W,3,0,0,3,0,38,14,96,0.25,36,7,5,52,2,2,8,2,51,5,0,3,0,28,21,105,0.067,26,2,6,37,7,1,6,9,34,3
695,2018-10-24,UT Martin,Middle Tenn.,Home,W,3,2,0,5,0,54,24,143,0.21,51,10,7,57,9,6,10,7,75,NA,0,5,0,57,26,146,0.212,48,9,10,52,10,1,8,5,71,2
695,2018-10-26,UT Martin,Austin Peay,Away,L,0,3,0,3,0,38,18,118,0.169,35,2,6,43,3,6,10,4,51,1,0,3,0,44,20,114,0.211,41,3,4,50,2,4,0,3,51,NA
695,2018-10-27,UT Martin,Murray St.,Away,L,0,3,0,3,0,35,21,146,0.096,33,4,6,74,5,1,16,1,48,1,0,3,0,43,22,153,0.137,41,5,4,84,4,1,8,1,53,NA
695,2018-11-02,UT Martin,Eastern Ill.,Home,L,2,3,0,5,0,66,26,182,0.22,61,7,12,69,5,1,16,7,82,NA,0,5,0,62,20,167,0.251,58,5,3,76,7,1,18,5,77,NA
695,2018-11-03,UT Martin,SIUE,Home,L,1,3,0,4,0,59,26,168,0.196,52,9,11,68,6,3,18,7,80,1,0,4,0,58,26,174,0.184,56,6,9,70,9,4,10,6,73,3
695,2018-11-06,UT Martin,Southeast Mo. St.,Home,W,3,0,0,3,0,37,16,118,0.178,37,5,7,60,4,3,10,1,50,NA,0,3,0,36,23,125,0.104,32,4,9,58,5,1,12,5,47,1
695,2018-11-10,UT Martin,Tennessee Tech,Away,W,3,1,0,4,0,44,33,153,0.072,42,12,7,74,6,1,14,0,64,NA,0,4,0,30,29,141,0.007,29,6,2,67,12,4,10,0,45,NA
695,2018-11-15,UT Martin,Murray St. ,Away,L,0,3,0,3,0,44,20,126,0.19,41,3,5,50,3,4,10,4,56,1,0,3,0,45,11,119,0.286,43,3,1,52,3,2,8,0,54,1
732,2018-08-24,Utah,UC Irvine,Home,W,3,0,0,3,0,34,14,85,0.235,33,7,4,40,2,1,10,0,47,NA,0,3,0,35,21,103,0.136,32,2,12,33,7,0,6,1,40,1
732,2018-08-25,Utah,Saint Mary's (CA),Home,L,2,3,0,5,0,72,29,172,0.25,66,7,10,77,4,0,20,3,89,1,0,5,0,62,23,177,0.22,57,4,12,64,7,1,20,2,77,1
732,2018-08-25,Utah,Denver,Home,W,3,2,0,5,0,70,25,167,0.269,64,8,10,65,4,3,18,3,90,2,0,5,0,64,23,165,0.248,63,4,10,67,8,1,19,1,78.5,1
732,2018-08-31,Utah,"Gonzaga Missoula, Mont.",Away,W,3,0,0,3,0,51,15,101,0.356,49,4,9,46,5,0,12,1,61,2,0,3,0,33,15,100,0.18,31,5,6,32,4,2,4,2,42,1
732,2018-08-31,Utah,Montana,Away,W,3,0,0,3,0,40,10,91,0.33,34,4,5,29,1,2,26,3,59,NA,0,3,0,35,22,96,0.135,32,1,4,33,4,1,6,1,40,3
