ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,s,kills,errors,total_attacks,hit_pct,assists,aces,s_err,digs,ret_att,r_err,block_solos,block_assists,b_err,pts,bhe,defensive_kills,defensive_errors,defensive_total_attacks,defensive_hit_pct,defensive_assists,defensive_aces,defensive_s_err,defensive_digs,defensive_ret_att,defensive_r_err,defensive_block_solos,defensive_block_assists,defensive_b_err,defensive_pts,defensive_bhe
711,2023-11-18,Towson,Delaware,Home,L,1,3,4,68,21,169,0.278,65,0,9,79,92,4,0,12,1,74,1,61,15,165,0.279,52,4,4,73,79,0,0,15,0,72.5,NA
716,2023-08-25,Troy,Louisville,Away,L,0,3,3,29,17,87,0.138,26,1,9,22,65,11,1,0,0,31,1,37,8,72,0.403,35,11,9,29,39,1,0,14,0,55,NA
716,2023-08-26,Troy,Wright St. ,Away,L,0,3,3,41,21,109,0.183,37,2,9,46,68,6,1,2,1,45,1,38,12,102,0.255,35,6,5,40,53,2,0,12,3,50,NA
716,2023-08-27,Troy,Washington St. ,Away,L,0,3,3,27,11,75,0.213,26,3,6,22,64,9,0,6,0,33,NA,49,9,84,0.476,46,9,10,34,45,3,0,10,1,63,1
716,2023-09-02,Troy,"Miami (FL) Columbia, S.C.",Away,L,0,3,3,39,18,91,0.231,37,7,8,28,64,2,2,4,1,50,NA,47,8,86,0.453,46,2,10,28,57,7,3,4,1,54,NA
716,2023-09-03,Troy,South Carolina,Away,L,1,3,4,55,24,142,0.218,52,3,13,46,89,10,2,22,5,71,NA,51,22,128,0.227,49,10,8,51,77,3,3,30,1,79,NA
716,2023-09-08,Troy,Western Ky.,Away,L,0,3,3,31,15,96,0.167,29,0,2,39,62,10,1,4,1,34,NA,48,9,103,0.379,46,10,12,43,51,0,1,22,1,70,NA
716,2023-09-08,Troy,Col. of Charleston ,Away,W,3,1,4,55,19,145,0.248,52,8,9,52,75,7,6,14,1,76,1,43,24,130,0.146,42,7,5,56,83,8,1,18,4,60,1
716,2023-09-09,Troy,Arkansas ,Away,L,1,3,4,46,19,125,0.216,44,5,5,51,86,15,3,8,2,58,NA,58,14,138,0.319,54,15,10,47,73,5,2,22,0,86,1
716,2023-09-14,Troy,Alabama,Home,L,2,3,5,53,31,148,0.149,48,7,13,51,89,4,1,8,0,65,2,52,17,132,0.265,51,4,14,53,88,7,1,16,0,65,3
716,2023-09-15,Troy,Grambling,Home,W,3,0,3,44,11,85,0.388,39,4,9,41,36,3,0,6,0,51,NA,23,14,82,0.11,22,3,12,27,64,4,1,6,0,30,NA
716,2023-09-21,Troy,Louisiana,Away,W,3,0,3,34,10,80,0.3,33,6,10,38,0,4,6,16,1,54,NA,33,22,103,0.107,31,4,10,30,0,6,0,12,1,43,1
716,2023-09-22,Troy,Louisiana,Away,W,3,0,3,44,11,94,0.351,43,8,8,41,0,3,0,12,1,58,1,32,12,86,0.233,30,3,6,32,0,8,2,4,1,39,3
716,2023-09-29,Troy,Southern Miss.,Home,W,3,0,3,45,11,100,0.34,44,7,12,48,47,2,1,10,0,58,1,23,18,96,0.052,21,2,4,37,61,7,1,10,0,31,1
716,2023-09-30,Troy,Southern Miss.,Home,W,3,2,5,77,35,213,0.197,71,8,9,89,108,6,1,8,2,90,NA,59,14,181,0.249,52,6,3,86,96,8,2,32,1,83,1
716,2023-10-06,Troy,Marshall,Away,W,3,0,3,43,19,107,0.224,38,9,11,43,59,7,1,12,1,59,NA,24,17,88,0.08,22,7,5,42,62,9,4,14,0,42,NA
716,2023-10-07,Troy,Marshall,Away,W,3,1,4,60,18,127,0.331,55,7,8,46,78,5,4,10,1,76,NA,47,24,125,0.184,44,5,3,42,87,7,1,12,5,59,NA
716,2023-10-13,Troy,Arkansas St.,Home,W,3,0,3,53,17,106,0.34,46,2,7,50,58,6,4,6,1,62,NA,30,17,102,0.127,27,6,4,32,68,2,1,8,3,41,NA
716,2023-10-14,Troy,Arkansas St.,Home,W,3,1,4,55,12,120,0.358,52,11,14,51,71,4,4,12,1,76,NA,46,23,128,0.18,43,4,7,46,82,11,1,8,0,55,NA
716,2023-10-20,Troy,ULM,Away,W,3,2,5,51,25,167,0.156,50,8,10,88,78,2,3,2,0,63,3,52,21,173,0.179,45,2,14,78,94,8,5,14,0,66,7
716,2023-10-21,Troy,ULM,Away,W,3,1,4,53,21,123,0.26,49,4,8,51,75,3,3,12,1,66,NA,44,18,133,0.195,42,3,7,37,83,4,5,8,0,56,NA
716,2023-10-26,Troy,South Alabama,Away,L,0,3,3,34,22,112,0.107,32,6,12,44,71,5,2,8,1,46,NA,37,11,99,0.263,36,5,5,47,46,6,4,26,1,59,1
716,2023-10-27,Troy,South Alabama,Away,W,3,1,4,59,28,146,0.212,56,5,13,63,77,4,3,4,2,69,NA,40,13,122,0.221,39,4,10,47,77,5,2,18,3,55,2
716,2023-11-03,Troy,Texas St.,Home,L,1,3,4,56,26,156,0.192,51,1,6,67,85,7,0,8,1,61,NA,51,9,141,0.298,46,7,5,61,71,1,2,18,1,69,NA
716,2023-11-04,Troy,Texas St.,Home,L,1,3,4,50,36,171,0.082,46,6,7,67,85,4,1,14,4,64,NA,45,18,139,0.194,42,4,8,69,79,6,5,20,6,64,NA
716,2023-11-09,Troy,Ga. Southern,Home,W,3,2,5,54,30,166,0.145,50,6,6,70,88,8,1,16,2,69,1,52,22,150,0.2,50,8,13,62,93,6,1,28,2,75,1
716,2023-11-10,Troy,Ga. Southern,Home,L,2,3,5,60,33,185,0.146,55,3,3,90,104,8,0,16,4,71,NA,58,18,171,0.234,55,8,5,74,87,3,3,36,4,87,NA
716,2023-11-16,Troy,App State ,Away,W,3,0,3,43,16,98,0.276,39,5,6,35,53,3,1,18,0,58,NA,31,18,89,0.146,28,3,5,31,67,5,2,10,2,41,3
716,2023-11-17,Troy,James Madison ,Away,L,2,3,5,74,27,176,0.267,62,6,10,77,101,11,1,12,0,87,1,60,10,158,0.316,51,11,8,63,91,6,10,20,1,91,NA
718,2023-08-25,Tulane,Jackson St. ,Away,W,3,0,3,34,9,100,0.25,29,4,3,54,39,2,4,20,2,52,NA,30,29,124,0.008,26,2,6,51,71,4,2,6,0,37,NA
718,2023-08-26,Tulane,SFA ,Away,L,1,3,4,46,30,156,0.103,46,5,10,64,93,5,2,24,1,65,1,49,24,145,0.172,45,5,3,77,71,5,1,24,1,67,NA
718,2023-08-27,Tulane,South Alabama,Away,L,0,3,3,31,17,104,0.135,31,5,1,43,72,8,1,14,1,44,1,45,16,116,0.25,42,8,2,50,55,5,1,12,1,60,NA
718,2023-09-01,Tulane,Alabama,Home,L,0,3,3,29,17,124,0.097,25,3,3,55,63,4,1,16,0,41,2,48,19,138,0.21,46,4,11,56,67,3,3,9,0,59.5,3
718,2023-09-02,Tulane,Sam Houston,Home,L,1,3,4,49,25,172,0.14,44,8,6,80,92,6,2,22,10,70,2,55,26,175,0.166,51,6,7,84,87,8,0,16,7,69,NA
718,2023-09-03,Tulane,Alabama A&M,Home,W,3,0,3,37,6,73,0.425,34,7,7,34,32,2,0,8,1,48,NA,21,22,87,-0.011,21,2,5,28,67,7,0,4,3,25,1
718,2023-09-08,Tulane,Prairie View ,Away,W,3,0,3,45,11,121,0.281,41,6,6,68,53,4,4,10,1,60,NA,34,18,127,0.126,31,4,4,57,68,6,0,2,1,39,1
718,2023-09-09,Tulane,Weber St. ,Away,L,1,3,4,41,20,154,0.136,39,9,3,82,91,13,1,14,1,58,NA,62,15,172,0.273,57,13,7,87,71,9,2,14,0,84,1
718,2023-09-10,Tulane,UTRGV ,Away,W,3,1,4,53,16,142,0.261,50,3,8,56,81,4,2,24,2,70,NA,57,32,152,0.164,55,4,9,68,90,3,3,4,1,66,1
718,2023-09-14,Tulane,UTEP,Home,L,0,3,3,28,13,101,0.149,26,2,5,42,66,6,0,8,3,34,1,48,10,107,0.355,44,6,8,55,49,2,1,12,4,61,3
718,2023-09-15,Tulane,Clemson,Home,L,0,3,3,25,22,105,0.029,22,2,6,43,68,9,2,14,1,36,NA,37,20,112,0.152,35,9,5,54,51,2,2,16,2,56,1
718,2023-09-16,Tulane,Houston Christian,Home,L,1,3,4,53,22,172,0.18,47,4,6,77,88,4,0,18,5,66,4,61,18,170,0.253,57,4,8,81,81,4,4,6,2,72,2
718,2023-09-20,Tulane,South Fla.,Away,L,2,3,5,45,12,122,0.27,41,7,10,59,93,14,1,28,2,67,NA,67,29,168,0.226,64,14,17,59,89,7,0,4,2,83,NA
718,2023-09-23,Tulane,North Texas,Home,L,0,3,3,37,20,105,0.162,36,4,4,39,69,5,1,6,8,45,2,43,18,107,0.234,41,5,4,38,61,4,5,10,9,58,NA
718,2023-09-24,Tulane,North Texas,Home,L,1,3,4,45,23,138,0.159,45,5,9,59,84,2,1,16,5,59,NA,57,24,144,0.229,54,2,8,60,75,5,2,12,12,67,NA
718,2023-09-29,Tulane,Temple,Away,L,2,3,5,50,27,155,0.148,49,5,7,64,91,7,3,12,1,64,2,57,29,158,0.177,51,7,9,64,89,5,5,14,1,76,NA
718,2023-10-06,Tulane,East Carolina,Away,L,0,3,3,34,26,108,0.074,33,2,8,41,66,3,1,2,2,38,1,37,9,94,0.298,34,3,7,45,47,2,4,14,1,51,1
718,2023-10-08,Tulane,Memphis,Away,L,1,3,4,47,19,142,0.197,46,7,6,69,81,6,1,10,4,60,NA,60,27,172,0.192,59,6,10,70,88,7,2,14,2,75,2
718,2023-10-13,Tulane,Wichita St.,Home,L,2,3,5,59,19,152,0.263,51,8,6,58,101,6,4,18,6,80,1,74,29,166,0.271,68,6,4,67,98,8,1,18,12,90,2
718,2023-10-14,Tulane,Wichita St.,Home,L,0,3,3,37,18,119,0.16,34,4,3,52,71,5,0,8,0,45,NA,48,7,110,0.373,41,5,4,58,51,4,1,10,2,59,NA
718,2023-10-20,Tulane,UTSA,Away,L,0,3,3,38,22,125,0.128,38,2,6,55,70,5,2,6,1,45,NA,42,12,121,0.248,40,5,5,57,51,2,0,14,4,54,NA
718,2023-10-21,Tulane,UTSA,Away,L,1,3,4,42,17,137,0.182,40,8,8,58,85,12,2,10,1,57,1,49,18,144,0.215,46,12,4,65,71,8,2,16,1,71,1
718,2023-10-27,Tulane,Charlotte,Home,W,3,0,3,40,9,107,0.29,39,9,8,45,49,3,1,4,0,52,1,31,15,104,0.154,31,3,7,43,65,9,3,6,2,40,1
718,2023-10-29,Tulane,UAB,Home,W,3,1,4,52,21,152,0.204,48,7,1,70,79,10,3,21,1,72.5,3,55,21,161,0.211,48,10,13,67,99,7,1,14,2,73,8
718,2023-11-03,Tulane,Rice,Away,L,1,3,4,50,18,152,0.211,44,4,11,58,80,5,4,2,5,59,1,51,16,141,0.248,48,5,6,69,67,4,5,2,4,62,NA
718,2023-11-04,Tulane,Rice,Away,L,1,3,4,45,24,156,0.135,39,4,9,68,84,1,1,12,0,56,3,49,22,147,0.184,41,1,3,79,68,4,5,14,3,62,1
718,2023-11-10,Tulane,SMU,Home,L,0,3,3,26,14,98,0.122,25,0,6,35,67,4,0,12,7,32,3,46,11,102,0.343,43,4,6,50,41,0,3,8,2,57,1
718,2023-11-12,Tulane,SMU,Home,L,0,3,3,24,21,108,0.028,21,5,6,44,66,6,0,12,3,35,1,42,13,108,0.269,37,6,9,57,49,5,1,12,0,55,1
718,2023-11-17,Tulane,Tulsa,Away,L,1,3,4,45,18,156,0.173,43,1,10,75,84,7,0,18,1,55,NA,57,17,160,0.25,55,7,12,86,67,1,1,8,1,69,NA
718,2023-11-19,Tulane,Tulsa,Away,L,0,3,3,28,12,99,0.162,28,1,11,47,66,3,2,8,1,35,2,46,16,115,0.261,39,3,8,53,43,1,3,8,3,56,NA
718,2023-11-22,Tulane,Fla. Atlantic,Home,L,0,3,3,40,20,125,0.16,37,4,5,44,73,5,0,16,7,52,4,43,19,117,0.205,40,5,3,55,64,4,2,14,3,57,2
719,2023-08-26,Tulsa,Michigan St. ,Away,W,3,1,4,38,14,140,0.171,35,5,1,69,74,8,2,20,3,55,1,63,29,178,0.191,58,8,14,79,85,5,0,12,0,77,NA
719,2023-08-27,Tulsa,Arkansas,Away,L,0,3,3,28,11,99,0.172,26,1,11,38,63,5,0,8,5,33,NA,48,10,104,0.365,46,5,10,54,40,1,0,10,2,58,NA
719,2023-09-01,Tulsa,Drake ,Away,L,0,3,3,30,21,103,0.087,28,3,5,23,68,2,0,4,0,35,2,45,5,80,0.5,45,2,6,44,40,3,4,2,0,52,NA
719,2023-09-01,Tulsa,Northwestern St. ,Away,W,3,0,3,50,13,126,0.294,45,4,3,54,61,4,1,2,2,56,NA,40,13,114,0.237,38,4,3,49,70,4,2,12,1,52,NA
719,2023-09-02,Tulsa,Washington St.,Away,L,0,3,3,35,12,92,0.25,34,3,9,29,67,5,2,2,1,41,1,47,4,85,0.506,41,5,7,38,41,3,3,8,1,59,NA
719,2023-09-07,Tulsa,Oral Roberts,Home,W,3,0,3,49,8,132,0.311,45,2,8,69,48,1,1,15,4,59.5,1,33,19,124,0.113,31,1,4,62,66,2,0,0,0,34,1
719,2023-09-08,Tulsa,UT Arlington,Home,W,3,0,3,44,14,132,0.227,44,4,8,62,60,0,0,16,0,56,2,36,20,125,0.128,36,0,3,65,66,4,1,2,0,38,1
719,2023-09-09,Tulsa,Central Ark.,Home,W,3,1,4,57,14,144,0.299,53,5,17,59,71,1,3,12,4,71,NA,42,29,143,0.091,41,1,5,65,79,5,0,8,2,47,1
719,2023-09-15,Tulsa,Ole Miss ,Away,W,3,2,5,63,18,211,0.213,61,8,3,98,102,7,0,18,0,80,NA,75,24,218,0.234,71,7,2,113,100,8,2,10,6,89,1
719,2023-09-15,Tulsa,SFA,Away,L,1,3,4,57,24,167,0.198,54,5,4,72,95,7,1,12,0,69,NA,64,16,162,0.296,59,7,3,75,79,5,3,22,2,85,NA
719,2023-09-16,Tulsa,Sam Houston ,Away,W,3,2,5,69,25,228,0.193,65,3,7,132,99,7,4,34,0,93,1,67,33,251,0.135,62,7,9,125,106,3,4,18,1,87,NA
719,2023-09-20,Tulsa,Temple,Away,W,3,0,3,52,10,110,0.382,51,7,5,55,51,7,1,4,3,62,NA,32,8,108,0.222,31,7,5,41,69,7,2,4,1,43,2
719,2023-09-23,Tulsa,Rice,Home,L,2,3,5,66,27,234,0.167,60,9,8,116,112,6,6,10,1,86,NA,75,33,229,0.183,73,6,3,128,106,9,6,10,3,92,NA
719,2023-09-24,Tulsa,Rice,Home,L,0,3,3,45,20,146,0.171,43,2,6,63,72,2,1,12,0,54,1,49,15,138,0.246,49,2,6,68,65,2,1,16,1,60,1
719,2023-09-28,Tulsa,North Texas,Away,W,3,1,4,48,16,138,0.232,43,13,4,43,84,8,1,22,1,73,2,57,29,136,0.206,55,8,5,64,92,13,0,16,0,73,1
719,2023-09-29,Tulsa,North Texas,Away,W,3,2,5,61,17,146,0.301,54,11,8,71,76,4,2,16,1,82,2,51,24,155,0.174,50,4,8,56,99,11,1,14,1,63,3
719,2023-10-06,Tulsa,Fla. Atlantic,Away,L,1,3,4,46,19,147,0.184,43,1,5,60,93,8,1,21,0,58.5,NA,63,25,155,0.245,59,8,6,75,76,1,4,6,0,78,NA
719,2023-10-08,Tulsa,UAB,Away,W,3,0,3,41,19,118,0.186,36,7,7,37,58,0,1,16,0,57,NA,35,19,93,0.172,33,0,5,42,66,7,1,18,0,45,1
719,2023-10-13,Tulsa,SMU,Home,L,0,3,3,39,15,124,0.194,38,1,5,54,70,4,1,2,2,42,NA,50,9,120,0.342,43,4,3,60,51,1,0,8,1,58,2
719,2023-10-14,Tulsa,SMU,Home,L,0,3,3,30,26,125,0.032,29,3,3,48,67,4,4,6,1,40,NA,42,13,106,0.274,40,4,6,59,51,3,3,20,1,59,NA
719,2023-10-20,Tulsa,Wichita St.,Away,L,1,3,4,51,23,168,0.167,49,4,6,59,89,3,2,16,2,65,NA,60,17,149,0.289,55,3,2,81,69,4,1,18,2,73,NA
719,2023-10-21,Tulsa,Wichita St.,Away,L,0,3,3,30,13,120,0.142,28,4,6,47,72,5,0,16,1,42,1,48,13,116,0.302,43,5,1,64,44,4,3,8,0,60,NA
719,2023-10-24,Tulsa,Oklahoma,Away,L,2,3,5,58,22,180,0.2,54,5,5,69,94,5,2,14,0,72,NA,73,24,180,0.272,72,5,10,87,93,5,2,10,0,85,NA
719,2023-10-27,Tulsa,South Fla.,Home,W,3,0,3,34,8,91,0.286,33,6,2,47,42,0,0,18,1,49,NA,41,21,115,0.174,41,0,12,44,72,6,0,4,4,43,NA
719,2023-10-29,Tulsa,East Carolina,Home,W,3,2,5,75,28,210,0.224,69,2,8,89,98,6,3,12,0,86,1,64,23,188,0.218,60,6,11,88,107,2,3,28,2,87,2
719,2023-11-03,Tulsa,UTSA,Away,L,1,3,4,33,30,133,0.023,32,6,4,53,92,6,1,8,2,44,1,58,19,132,0.295,53,6,7,60,64,6,2,30,1,81,NA
719,2023-11-04,Tulsa,UTSA,Away,L,0,3,3,41,16,142,0.176,41,2,4,61,68,5,0,8,1,47,NA,50,15,132,0.265,47,5,5,74,62,2,1,10,2,61,1
719,2023-11-10,Tulsa,Memphis,Home,W,3,1,4,63,26,180,0.206,61,9,9,83,75,2,1,16,2,81,NA,41,20,152,0.138,41,2,5,83,88,9,2,18,1,54,NA
719,2023-11-17,Tulsa,Tulane,Home,W,3,1,4,57,17,160,0.25,55,7,12,86,67,1,1,8,1,69,NA,45,18,156,0.173,43,1,10,75,84,7,0,18,1,55,NA
719,2023-11-19,Tulsa,Tulane,Home,W,3,0,3,46,16,115,0.261,39,3,8,53,43,1,3,8,3,56,NA,28,12,99,0.162,28,1,11,47,66,3,2,8,1,35,2
719,2023-11-22,Tulsa,Charlotte,Away,W,3,1,4,61,22,189,0.206,50,2,7,92,82,2,2,8,1,69,1,54,21,185,0.178,47,2,8,84,86,2,2,10,1,63,1
719,2023-11-30,Tulsa,Kansas City ,Away,W,3,1,4,54,19,147,0.238,52,5,10,72,75,4,3,14,1,69,NA,49,25,156,0.154,43,4,8,65,82,5,0,8,1,57,NA
719,2023-12-01,Tulsa,Wichita St.,Away,L,1,3,4,48,27,170,0.124,45,5,8,69,84,1,0,10,0,58,NA,54,14,145,0.276,50,1,5,79,67,5,2,8,0,61,NA
9,2023-08-25,UAB,Buffalo,Home,L,2,3,5,56,25,166,0.187,54,7,9,74,93,6,1,14,2,71,3,63,23,167,0.24,55,6,12,74,92,7,2,12,3,77,1
9,2023-08-26,UAB,Austin Peay,Home,L,2,3,5,66,31,196,0.179,60,11,11,84,99,7,5,14,1,89,5,49,22,173,0.156,47,7,5,78,94,11,1,18,4,66,1
9,2023-08-27,UAB,Florida A&M,Home,W,3,2,5,66,29,188,0.197,58,5,3,84,96,3,4,14,2,82,4,63,19,176,0.25,62,3,11,76,103,5,1,18,5,76,3
9,2023-09-01,UAB,Western Mich. ,Away,L,0,3,3,28,19,88,0.102,27,3,9,36,70,5,0,2,0,32,2,38,9,86,0.337,32,5,3,36,37,3,0,12,1,49,1
9,2023-09-01,UAB,UIC,Away,L,0,3,3,38,18,98,0.204,35,5,9,26,69,3,2,14,2,52,NA,45,14,89,0.348,43,3,4,30,55,5,3,16,1,59,1
9,2023-09-02,UAB,SIUE ,Away,W,3,2,5,61,20,162,0.253,56,4,14,74,93,9,2,24,0,79,2,50,27,159,0.145,46,9,3,72,90,4,3,14,0,69,4
9,2023-09-08,UAB,Tarleton St.,Home,L,0,3,3,40,11,112,0.259,39,3,6,47,73,6,2,18,0,54,2,50,15,121,0.289,48,6,1,53,58,3,1,6,1,60,1
9,2023-09-09,UAB,Tex. A&M-Commerce,Home,L,1,3,4,64,36,177,0.158,57,9,6,64,93,6,2,6,2,78,1,46,10,135,0.267,40,6,1,70,81,9,1,16,4,61,1
9,2023-09-10,UAB,Alabama,Home,L,0,3,3,31,11,92,0.217,31,2,7,45,65,7,1,8,1,38,NA,48,9,113,0.345,39,7,8,40,48,2,0,8,0,59,2
9,2023-09-13,UAB,Samford,Away,L,1,3,4,46,27,157,0.121,40,9,9,71,83,5,1,10,2,61,1,50,16,148,0.23,47,5,10,69,76,9,3,8,1,62,NA
9,2023-09-15,UAB,Auburn ,Away,L,1,3,4,40,27,125,0.104,35,7,11,47,85,5,4,10,4,56,2,48,24,127,0.189,44,5,11,54,73,7,2,34,3,72,NA
9,2023-09-16,UAB,South Alabama,Away,L,1,3,4,46,19,134,0.201,44,5,8,51,85,8,2,8,5,57,NA,55,20,128,0.273,51,8,8,56,75,5,3,12,5,72,1
9,2023-09-20,UAB,Rice,Away,L,0,3,3,38,21,113,0.15,32,2,6,42,70,4,3,2,2,44,3,41,11,100,0.3,33,4,3,44,51,2,3,4,4,50,1
9,2023-09-23,UAB,East Carolina,Home,L,0,3,3,39,19,98,0.204,33,2,6,33,69,9,0,8,1,45,NA,39,12,87,0.31,31,9,4,35,55,2,4,6,1,55,NA
9,2023-09-24,UAB,East Carolina,Home,L,2,3,5,56,21,154,0.227,54,10,13,64,104,10,1,10,2,72,1,63,19,156,0.282,60,10,7,69,87,10,1,16,5,82,3
9,2023-09-29,UAB,South Fla.,Away,L,0,3,3,23,18,79,0.063,22,5,6,21,57,3,4,10,2,37,NA,47,15,89,0.36,45,3,17,31,55,5,1,12,2,57,NA
9,2023-09-30,UAB,South Fla.,Away,L,0,3,3,28,17,89,0.124,27,4,8,35,66,5,0,6,0,35,1,43,9,94,0.362,42,5,7,41,43,4,1,12,0,55,NA
9,2023-10-06,UAB,North Texas,Home,L,0,3,3,27,21,93,0.065,24,5,10,31,68,5,5,5,1,39.5,2,35,24,96,0.115,31,5,6,37,54,5,1,12,1,47,1
9,2023-10-08,UAB,Tulsa,Home,L,0,3,3,35,19,93,0.172,33,0,5,42,66,7,1,18,0,45,1,41,19,118,0.186,36,7,7,37,58,0,1,16,0,57,NA
9,2023-10-13,UAB,Memphis,Away,L,1,3,4,36,30,131,0.046,32,4,10,60,85,10,5,14,1,52,3,43,27,142,0.113,39,10,10,61,68,4,1,22,2,65,NA
9,2023-10-14,UAB,Memphis,Away,L,0,3,3,29,17,102,0.118,28,3,5,46,69,9,1,8,2,37,2,41,11,111,0.27,39,9,4,50,48,3,0,10,0,55,3
9,2023-10-20,UAB,Fla. Atlantic,Home,W,3,1,4,49,20,139,0.209,49,7,8,51,83,4,0,37,1,74.5,3,53,33,151,0.132,48,4,8,55,90,7,0,10,1,62,1
9,2023-10-21,UAB,Fla. Atlantic,Home,L,0,3,3,32,12,101,0.198,30,4,5,43,67,4,0,9,0,40.5,6,47,11,113,0.319,42,4,6,48,52,4,0,4,0,53,2
9,2023-10-27,UAB,SMU,Away,L,0,3,3,27,23,94,0.043,27,5,9,35,68,5,0,8,1,36,1,36,11,93,0.269,30,5,5,40,41,5,1,8,0,46,NA
9,2023-10-29,UAB,Tulane,Away,L,1,3,4,55,21,161,0.211,48,10,13,67,99,7,1,14,2,73,8,52,21,152,0.204,48,7,1,70,79,10,3,21,1,72.5,3
9,2023-11-03,UAB,Charlotte,Home,L,2,3,5,64,28,182,0.198,55,7,7,86,105,7,1,12,3,78,3,64,23,184,0.223,59,7,4,78,95,7,2,14,2,80,2
9,2023-11-04,UAB,Charlotte,Home,W,3,2,5,69,24,201,0.224,63,8,8,102,92,4,3,10,0,85,2,59,21,195,0.195,55,4,8,96,99,8,1,18,0,73,2
9,2023-11-10,UAB,Temple,Away,L,2,3,5,53,17,153,0.235,50,12,10,64,105,15,3,10,2,73,2,64,23,166,0.247,59,15,5,70,89,12,5,4,1,86,2
9,2023-11-11,UAB,Temple,Away,L,0,3,3,26,11,84,0.179,25,4,8,39,69,9,5,2,0,36,1,44,14,107,0.28,40,9,5,43,44,4,4,4,1,59,1
9,2023-11-17,UAB,UTSA,Home,W,3,1,4,54,17,135,0.274,48,6,11,55,79,7,2,20,0,72,1,43,22,129,0.163,38,7,4,53,75,6,0,10,1,55,NA
9,2023-11-22,UAB,Wichita St.,Away,L,0,3,3,17,16,83,0.012,16,2,6,25,71,3,0,10,0,24,3,47,13,91,0.374,40,3,2,46,31,2,0,18,0,59,NA
14,2023-08-25,UAlbany,Syracuse,Home,W,3,0,3,34,12,87,0.253,31,5,11,33,50,6,0,14,1,46,NA,28,24,89,0.045,26,6,9,35,63,5,0,8,2,38,2
14,2023-08-26,UAlbany,Navy,Home,L,0,3,3,23,21,102,0.02,20,4,7,37,70,9,2,4,0,31,1,37,13,89,0.27,33,9,4,53,40,4,2,6,0,51,1
14,2023-08-27,UAlbany,UCF,Home,L,0,3,3,22,17,82,0.061,22,3,4,30,64,6,0,6,3,28,2,45,11,93,0.366,42,6,9,41,44,3,1,6,1,55,NA
14,2023-09-01,UAlbany,Central Mich.,Away,L,0,3,3,34,16,115,0.157,31,2,8,42,70,9,3,12,1,45,2,38,20,112,0.161,35,9,3,56,55,2,3,6,1,53,NA
14,2023-09-01,UAlbany,Bradley ,Away,L,0,3,3,31,10,83,0.253,27,5,8,28,70,12,1,4,0,39,NA,41,8,85,0.388,32,12,3,37,42,5,0,4,0,55,NA
14,2023-09-02,UAlbany,Saint Louis ,Away,L,1,3,4,37,14,116,0.198,36,6,6,44,82,5,1,8,0,48,1,62,18,136,0.324,56,5,11,50,68,6,1,8,1,72,NA
14,2023-09-08,UAlbany,Colgate,Away,L,0,3,3,30,23,103,0.068,27,2,9,38,70,5,1,2,1,34,2,35,8,88,0.307,34,5,3,43,37,2,2,8,3,46,NA
14,2023-09-09,UAlbany,Cornell ,Away,W,3,1,4,62,26,162,0.222,58,6,7,73,89,3,1,14,2,76,1,55,20,158,0.222,52,3,8,59,92,6,4,20,3,72,2
14,2023-09-09,UAlbany,West Virginia ,Away,L,0,3,3,32,17,99,0.152,29,4,10,28,68,5,0,8,0,40,1,44,10,86,0.395,38,5,7,40,47,4,3,12,5,58,1
14,2023-09-15,UAlbany,George Mason,Away,W,3,1,4,54,15,126,0.31,48,6,11,48,79,7,2,8,1,66,NA,52,21,130,0.238,49,7,9,51,83,6,2,20,2,71,1
14,2023-09-16,UAlbany,Middle Tenn. ,Away,L,0,3,3,26,20,93,0.065,24,2,5,25,71,9,0,4,0,30,2,39,7,73,0.438,34,9,2,43,35,2,2,16,0,58,1
14,2023-09-16,UAlbany,Seattle U ,Away,L,1,3,4,53,27,157,0.166,49,11,12,60,88,4,4,8,0,72,3,47,22,140,0.179,43,4,4,64,83,11,1,20,2,62,2
14,2023-09-20,UAlbany,Siena,Home,W,3,0,3,31,7,80,0.3,28,12,6,44,35,1,3,10,2,51,NA,22,25,98,-0.031,20,1,4,37,67,12,0,8,0,27,NA
14,2023-09-27,UAlbany,Sacred Heart,Away,W,3,0,3,42,12,105,0.286,37,5,10,50,61,5,0,22,1,58,1,33,25,117,0.068,25,5,4,49,65,5,2,2,0,41,1
14,2023-10-01,UAlbany,NJIT,Away,L,0,3,3,36,24,116,0.103,33,3,2,56,67,6,2,8,2,45,2,41,20,122,0.172,39,6,6,48,66,3,5,8,2,56,NA
14,2023-10-06,UAlbany,Bryant,Home,L,1,3,4,35,23,126,0.095,33,5,12,31,88,5,1,18,7,50,1,53,26,116,0.233,50,5,5,56,62,5,0,18,2,67,2
14,2023-10-08,UAlbany,UMBC,Home,W,3,2,5,55,24,162,0.191,51,8,16,59,105,5,3,28,5,80,3,60,35,169,0.148,57,5,4,76,88,8,2,20,1,77,2
14,2023-10-15,UAlbany,Binghamton,Home,L,0,3,3,43,23,118,0.169,39,5,2,44,68,10,0,8,1,52,1,39,11,100,0.28,34,10,6,39,65,5,0,24,1,61,NA
14,2023-10-20,UAlbany,New Hampshire,Away,L,1,3,4,58,25,165,0.2,55,7,7,61,92,7,3,14,4,75,2,53,24,149,0.195,52,7,1,69,87,7,0,14,1,67,1
