ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,s,kills,errors,total_attacks,hit_pct,assists,aces,s_err,digs,ret_att,r_err,block_solos,block_assists,b_err,pts,bhe,defensive_kills,defensive_errors,defensive_total_attacks,defensive_hit_pct,defensive_assists,defensive_aces,defensive_s_err,defensive_digs,defensive_ret_att,defensive_r_err,defensive_block_solos,defensive_block_assists,defensive_b_err,defensive_pts
302,2025-09-05,UIC,Morehead St.,Away,L,2,3,5,58,25,163,0.202,56,3,5,78,90,11,3,12,0,70,NA,62,22,178,0.225,56,11,12,69,91,3,1,12,1,80
302,2025-09-12,UIC,Central Ark.,Home,W,3,0,3,49,16,109,0.303,48,6,4,45,59,2,2,12,0,63,NA,39,18,105,0.2,38,2,5,38,72,6,3,14,0,51
302,2025-09-19,UIC,DePaul,Home,W,3,1,4,59,22,125,0.296,54,10,5,51,77,3,1,20,1,80,NA,47,25,134,0.164,44,3,3,36,91,10,1,16,4,59
302,2025-09-26,UIC,UNI,Home,L,1,3,4,56,26,156,0.192,54,2,5,61,88,6,1,8,1,63,NA,59,20,144,0.271,58,6,9,56,83,2,0,16,1,73
302,2025-09-27,UIC,Drake,Home,W,3,2,5,69,23,168,0.274,67,4,9,73,99,5,1,16,1,82,NA,69,27,180,0.233,64,5,8,70,99,4,0,12,1,80
302,2025-10-02,UIC,Illinois St.,Away,L,1,3,4,41,30,141,0.078,40,3,8,53,83,5,0,26,0,57,NA,49,27,129,0.171,46,5,9,59,75,3,5,16,3,67
302,2025-10-03,UIC,Bradley,Away,W,3,0,3,45,8,102,0.363,41,2,7,50,40,0,0,17,1,55.5,2,28,20,112,0.071,26,0,6,41,67,2,0,6,1,31
302,2025-10-07,UIC,Valparaiso,Home,L,0,3,3,44,23,134,0.157,39,1,4,59,70,4,1,16,1,54,NA,43,14,120,0.242,37,4,4,50,60,1,2,10,1,54
302,2025-10-10,UIC,Southern Ill.,Away,W,3,0,3,45,11,99,0.343,43,4,4,43,50,4,1,8,1,54,NA,36,15,105,0.2,36,4,8,31,69,4,0,6,1,43
2743,2025-08-29,UIW,Oklahoma ,Away,L,0,3,3,34,12,90,0.244,32,3,13,24,69,6,2,6,0,42,NA,45,26,101,0.188,43,6,6,39,59,3,0,12,0,57
2743,2025-09-05,UIW,Wichita St. ,Away,L,1,3,4,43,23,164,0.122,41,4,6,75,92,4,3,12,4,56,NA,67,24,175,0.246,59,4,7,83,75,4,2,18,2,82
2743,2025-09-05,UIW,Northern Colo. ,Away,W,3,2,5,51,28,161,0.143,47,8,7,56,93,6,3,12,1,68,NA,65,25,152,0.263,59,6,14,69,91,8,1,22,2,83
2743,2025-09-06,UIW,BYU,Away,L,0,3,3,33,16,115,0.148,29,1,5,39,66,2,2,12,2,42,NA,51,19,121,0.264,49,2,7,53,58,1,0,14,0,60
2743,2025-09-12,UIW,Arizona St. ,Away,L,0,3,3,29,18,112,0.098,28,1,3,46,68,3,2,0,0,32,NA,48,11,113,0.327,48,3,5,58,45,1,2,14,1,60
2743,2025-09-13,UIW,Tulsa ,Away,L,2,3,5,49,20,173,0.168,42,5,5,84,93,8,2,14,0,63,NA,70,26,193,0.228,68,8,9,94,88,5,1,18,0,88
2743,2025-09-13,UIW,Texas St.,Away,L,0,3,3,38,16,134,0.164,37,3,3,68,70,5,1,8,0,46,NA,50,20,148,0.203,48,5,6,76,65,3,0,18,0,64
2743,2025-09-19,UIW,Ole Miss ,Away,L,0,3,3,37,16,107,0.196,35,2,6,42,67,4,3,6,1,45,NA,47,14,109,0.303,45,4,6,49,56,2,1,12,1,58
2743,2025-09-19,UIW,UAlbany ,Away,W,3,0,3,46,8,119,0.319,43,8,3,65,47,5,2,8,1,60,NA,33,15,124,0.145,32,5,5,57,70,8,1,4,1,41
2743,2025-09-20,UIW,Texas Tech,Away,L,2,3,5,52,13,156,0.25,45,6,7,64,92,7,4,16,1,70,NA,69,31,180,0.211,66,7,4,80,91,6,0,8,2,80
2743,2025-09-25,UIW,Northwestern St.,Away,W,3,0,3,37,17,99,0.202,32,7,5,48,39,2,1,8,1,49,NA,21,21,99,0,21,2,8,41,68,7,1,8,3,28
2743,2025-09-27,UIW,East Texas A&M,Away,W,3,2,5,75,29,216,0.213,72,4,9,116,95,6,2,6,2,84,NA,61,21,204,0.196,56,6,10,100,101,4,2,10,3,74
2743,2025-10-09,UIW,UTRGV,Home,L,0,3,3,32,11,115,0.183,29,2,6,49,61,6,0,8,1,38,NA,50,13,121,0.306,46,6,12,62,55,2,0,12,0,62
498,2025-08-29,ULM,Jackson St. ,Away,W,3,0,3,41,17,94,0.255,39,5,6,32,58,3,0,8,1,50,NA,36,23,96,0.135,33,3,5,27,68,5,0,16,1,47
498,2025-09-04,ULM,UT Arlington ,Away,L,1,3,4,38,24,132,0.106,38,8,8,45,82,9,0,16,2,54,NA,54,17,129,0.287,50,9,15,54,73,8,2,10,2,70
498,2025-09-05,ULM,Alcorn ,Away,W,3,0,3,35,15,94,0.213,34,13,11,44,51,3,0,6,2,51,NA,28,16,97,0.124,23,3,11,36,64,13,3,2,3,35
498,2025-09-06,ULM,McNeese,Away,W,3,1,4,59,18,154,0.266,49,4,13,67,74,3,2,18,1,74,NA,46,25,153,0.137,36,3,9,62,83,4,1,8,5,54
498,2025-09-12,ULM,Houston Christian ,Away,L,0,3,3,41,28,142,0.092,37,4,6,63,75,4,0,17,0,53.5,NA,41,20,144,0.146,37,4,4,59,66,4,1,12,0,52
498,2025-09-12,ULM,Louisiana Tech,Away,L,1,3,4,38,20,150,0.12,33,2,4,65,83,8,0,6,1,43,NA,58,21,161,0.23,48,8,12,75,74,2,0,24,1,78
498,2025-09-13,ULM,Jackson St.,Home,W,3,1,4,56,25,172,0.18,52,6,9,68,87,7,8,4,0,72,NA,47,22,152,0.164,42,7,5,61,83,6,12,8,0,70
498,2025-09-16,ULM,Lamar University,Home,W,3,2,5,70,26,235,0.187,65,11,10,116,95,8,4,2,0,86,NA,53,15,208,0.183,52,8,8,106,97,11,9,6,0,73
498,2025-09-19,ULM,Houston Christian ,Away,W,3,1,4,58,20,160,0.238,55,6,10,72,78,4,0,20,1,74,NA,46,24,156,0.141,44,4,3,68,81,6,0,12,3,56
498,2025-09-20,ULM,Sam Houston,Away,L,2,3,5,65,17,193,0.249,44,7,11,48,101,6,1,12,0,79,NA,67,20,166,0.283,57,6,5,68,94,7,2,8,0,79
498,2025-09-26,ULM,Southern Miss.,Away,L,0,3,3,25,14,98,0.112,24,2,12,38,60,5,1,4,0,30,NA,43,8,97,0.361,41,5,13,48,38,2,1,6,1,52
498,2025-10-03,ULM,South Alabama,Home,L,0,3,3,31,16,108,0.139,28,3,2,49,62,9,0,2,0,35,NA,46,5,104,0.394,45,9,12,56,50,3,2,14,0,64
498,2025-10-04,ULM,South Alabama,Home,L,1,3,4,54,15,179,0.218,46,4,8,68,93,7,2,14,0,67,1,62,21,180,0.228,56,7,5,74,81,4,1,6,1,73
498,2025-10-10,ULM,Arkansas St.,Home,L,0,3,3,25,26,112,-0.009,22,4,3,52,69,7,1,4,0,32,NA,39,12,113,0.239,38,7,7,60,49,4,1,18,3,56
391,2025-08-29,UMBC,Kansas St.,Away,L,0,3,3,32,24,105,0.076,32,1,4,40,68,4,1,10,0,39,NA,43,12,100,0.31,42,4,6,43,48,1,1,14,0,55
391,2025-08-30,UMBC,Delaware ,Away,W,3,1,4,50,25,147,0.17,45,8,5,61,71,3,0,22,1,69,NA,48,25,141,0.163,45,3,11,50,90,8,1,24,0,64
391,2025-09-06,UMBC,Old Dominion,Home,L,2,3,5,69,30,152,0.257,66,5,12,63,100,8,3,18,0,86,NA,56,26,156,0.192,51,8,7,48,96,5,1,14,1,72
391,2025-09-12,UMBC,George Washington,Away,L,1,3,4,47,18,145,0.2,44,6,9,49,90,4,8,4,1,63,NA,64,22,152,0.276,58,4,6,69,75,6,5,10,2,78
391,2025-09-13,UMBC,George Mason,Away,L,1,3,4,36,20,141,0.113,33,4,7,64,78,11,5,8,2,49,NA,58,25,157,0.21,51,11,17,68,76,4,3,16,3,80
391,2025-09-14,UMBC,Georgetown,Away,L,2,3,5,52,19,144,0.229,50,8,14,56,102,10,4,14,2,71,NA,69,29,168,0.238,67,10,11,65,89,8,0,10,2,84
391,2025-09-19,UMBC,High Point,Home,L,0,3,3,38,17,105,0.2,35,2,6,40,71,5,0,4,1,42,NA,44,11,97,0.34,44,5,2,43,49,2,0,16,0,57
391,2025-09-20,UMBC,Howard,Home,W,3,2,5,60,29,172,0.18,58,7,10,76,92,3,1,12,3,74,NA,54,29,169,0.148,52,3,5,71,91,7,1,22,2,69
391,2025-09-26,UMBC,NJIT,Away,W,3,1,4,65,15,156,0.321,62,6,10,70,75,1,3,22,1,85,NA,50,27,163,0.141,47,1,2,67,89,6,2,8,1,57
391,2025-10-05,UMBC,Bryant,Home,W,3,2,5,54,34,175,0.114,53,7,5,75,96,8,0,26,3,74,NA,51,32,167,0.114,46,8,4,71,92,7,2,30,1,76
391,2025-10-08,UMBC,Howard,Away,W,3,1,4,51,17,122,0.279,49,10,10,46,71,3,0,26,0,74,1,47,24,126,0.183,45,3,8,44,83,10,2,14,0,59
391,2025-10-12,UMBC,New Hampshire,Away,W,3,2,5,66,29,160,0.231,62,8,13,52,95,7,1,18,2,84,NA,53,26,139,0.194,47,7,9,51,96,8,1,26,3,74
393,2025-08-30,UMES,Florida A&M ,Away,W,3,2,5,56,32,157,0.153,51,11,9,56,93,11,0,10,0,72,2,44,14,123,0.244,41,11,12,56,87,11,7,24,1,74
393,2025-09-02,UMES,American,Away,L,0,3,3,33,16,93,0.183,30,4,6,36,65,7,0,4,0,39,NA,44,9,96,0.365,38,7,8,42,51,4,2,4,1,55
393,2025-09-04,UMES,Montana St. ,Away,L,2,3,5,60,19,154,0.266,54,6,11,57,101,8,4,20,1,80,NA,63,35,165,0.17,51,8,4,61,95,6,3,12,2,80
393,2025-09-05,UMES,Gonzaga,Away,L,0,3,3,23,19,80,0.05,21,1,3,27,63,7,3,2,4,28,NA,41,10,82,0.378,39,7,10,35,44,1,4,6,1,55
393,2025-09-06,UMES,CSU Bakersfield ,Away,L,1,3,4,45,21,125,0.192,41,6,9,35,84,6,3,14,1,61,NA,52,20,113,0.283,48,6,6,45,71,6,5,4,1,65
393,2025-09-12,UMES,Virginia Tech,Away,L,1,3,4,49,32,141,0.121,49,4,10,60,85,9,2,6,0,58,NA,44,17,128,0.211,39,9,9,49,70,4,3,16,2,64
393,2025-09-12,UMES,Marshall ,Away,L,1,3,4,61,21,154,0.26,57,3,9,65,90,8,1,8,4,69,NA,57,16,155,0.265,54,8,5,55,80,3,1,4,1,68
393,2025-09-13,UMES,Robert Morris ,Away,L,0,3,3,40,21,110,0.173,39,2,10,43,69,4,1,8,2,47,NA,40,13,108,0.25,34,4,5,42,52,2,2,18,2,55
393,2025-09-19,UMES,Ohio ,Away,W,3,2,5,52,21,134,0.231,50,7,5,58,81,8,2,12,0,67,NA,60,27,151,0.219,57,8,16,56,97,7,3,18,0,80
393,2025-09-19,UMES,Furman ,Away,L,0,3,3,26,27,86,-0.012,26,3,6,31,66,7,0,10,0,34,NA,33,10,78,0.295,33,7,8,32,43,3,3,14,0,50
393,2025-09-20,UMES,Charlotte,Away,L,0,3,3,39,20,110,0.173,39,2,6,51,68,6,2,4,0,45,NA,42,13,108,0.269,40,6,7,47,57,2,1,10,1,54
393,2025-09-26,UMES,South Carolina St.,Away,W,3,0,3,37,22,96,0.156,31,10,7,35,50,1,6,2,4,54,NA,24,16,77,0.104,22,1,9,34,66,10,6,0,2,31
393,2025-09-28,UMES,N.C. Central,Away,W,3,2,5,53,18,141,0.248,50,9,3,59,75,6,8,6,2,73,NA,63,22,153,0.268,60,6,17,59,98,9,7,2,3,77
393,2025-10-03,UMES,Norfolk St.,Home,W,3,2,5,55,25,139,0.216,44,15,10,53,86,13,2,17,1,80.5,NA,50,26,142,0.169,45,13,14,47,102,15,4,14,0,74
393,2025-10-05,UMES,Howard,Away,W,3,2,5,51,23,138,0.203,45,8,9,58,86,9,0,20,0,69,NA,58,25,165,0.2,54,9,15,58,93,8,4,12,0,77
393,2025-10-10,UMES,Coppin St.,Home,L,1,3,4,32,13,114,0.167,31,5,11,44,82,7,5,12,0,48,NA,57,29,141,0.199,54,7,9,60,66,5,0,12,0,70
393,2025-10-12,UMES,Morgan St.,Away,L,1,3,4,35,19,107,0.15,31,7,11,40,86,16,4,2,1,47,NA,49,19,122,0.246,41,16,9,50,63,7,2,8,1,71
456,2025-08-29,UNC Asheville,Alabama,Away,L,0,3,3,22,14,94,0.085,21,7,8,35,63,10,2,6,5,34,NA,43,23,112,0.179,43,10,11,49,58,7,0,6,1,56
456,2025-08-29,UNC Asheville,UAB ,Away,L,0,3,3,32,20,107,0.112,30,4,12,34,66,4,0,12,4,42,NA,43,14,95,0.305,40,4,12,48,53,4,3,12,1,56
456,2025-09-06,UNC Asheville,Furman,Home,L,1,3,4,43,26,136,0.125,38,3,7,58,82,8,2,16,5,56,NA,50,22,140,0.2,46,8,10,65,72,3,0,24,2,70
456,2025-09-09,UNC Asheville,Western Caro.,Away,L,2,3,5,55,26,178,0.163,52,3,12,70,99,6,3,24,6,73,NA,64,28,178,0.202,62,6,9,86,84,3,2,18,5,81
456,2025-09-12,UNC Asheville,Campbell ,Away,L,1,3,4,40,18,130,0.169,36,1,7,49,84,7,3,10,2,49,NA,61,24,143,0.259,53,7,11,62,72,1,0,6,0,71
456,2025-09-12,UNC Asheville,The Citadel ,Away,W,3,0,3,44,8,97,0.371,39,7,7,42,45,3,0,18,6,60,NA,32,16,94,0.17,29,3,7,43,67,7,2,2,0,38
456,2025-09-13,UNC Asheville,Queens (NC),Away,L,1,3,4,50,20,154,0.195,44,5,15,55,86,2,2,22,4,68,NA,51,25,143,0.182,45,2,6,68,74,5,3,16,3,64
456,2025-09-20,UNC Asheville,N.C. A&T ,Away,L,1,3,4,43,14,120,0.242,37,7,14,57,86,11,2,22,3,63,NA,56,27,142,0.204,51,11,12,58,78,7,3,6,3,73
456,2025-09-20,UNC Asheville,UNC Greensboro,Away,L,2,3,5,64,22,171,0.246,61,11,14,72,92,8,2,16,7,85,NA,56,20,164,0.22,52,8,9,70,94,11,3,18,2,76
456,2025-10-03,UNC Asheville,Charleston So.,Home,L,1,3,4,43,31,161,0.075,40,8,11,78,78,4,3,10,1,59,NA,44,24,156,0.128,37,4,13,76,80,8,8,16,1,64
456,2025-10-04,UNC Asheville,Presbyterian,Home,W,3,1,4,49,26,168,0.137,48,7,9,83,78,9,3,16,2,67,NA,41,26,160,0.094,37,9,9,78,82,7,0,6,0,53
456,2025-10-10,UNC Asheville,Gardner-Webb,Away,W,3,0,3,40,14,124,0.21,37,8,7,59,59,3,3,16,2,59,NA,33,27,129,0.047,28,3,1,59,69,8,1,2,1,38
456,2025-10-11,UNC Asheville,Winthrop,Away,L,0,3,3,38,16,121,0.182,33,1,10,37,68,4,3,0,1,42,NA,44,17,103,0.262,42,4,5,55,55,1,1,4,1,51
459,2025-08-29,UNC Greensboro,Queens (NC),Home,W,3,1,4,61,14,170,0.276,58,5,9,73,73,2,1,12,0,73,NA,51,23,165,0.17,48,2,7,67,87,5,1,10,1,59
459,2025-08-29,UNC Greensboro,Sacred Heart,Home,W,3,0,3,38,12,96,0.271,32,5,5,55,44,3,0,14,2,50,NA,28,24,118,0.034,25,3,7,41,69,5,1,10,1,37
459,2025-08-30,UNC Greensboro,Gardner-Webb,Home,W,3,1,4,56,14,161,0.261,54,6,9,94,66,4,0,22,0,73,NA,45,28,189,0.09,43,4,8,76,90,6,1,10,3,55
459,2025-09-05,UNC Greensboro,Norfolk St. ,Away,W,3,0,3,38,17,85,0.247,37,13,8,41,40,1,0,4,1,53,NA,18,17,80,0.013,18,1,5,27,66,13,1,4,1,22
459,2025-09-06,UNC Greensboro,Gardner-Webb ,Away,L,0,3,3,39,24,140,0.107,38,3,7,60,74,3,1,16,0,51,NA,41,23,134,0.134,39,3,1,66,60,3,0,22,3,55
459,2025-09-06,UNC Greensboro,Campbell,Away,L,1,3,4,43,21,147,0.15,42,6,8,58,81,4,0,28,0,63,NA,62,31,161,0.193,55,4,14,73,87,6,0,10,1,71
459,2025-09-12,UNC Greensboro,Charlotte ,Away,L,2,3,5,60,24,190,0.189,57,4,13,78,95,4,0,10,0,69,NA,67,20,171,0.275,64,4,13,92,86,4,2,22,0,84
459,2025-09-12,UNC Greensboro,UNCW,Away,W,3,2,5,60,32,164,0.171,53,9,13,75,84,4,2,18,1,80,NA,47,30,163,0.104,40,4,14,62,101,9,3,24,1,66
459,2025-09-13,UNC Greensboro,West Ga. ,Away,L,2,3,5,62,28,161,0.211,58,9,13,67,97,9,1,10,1,77,NA,59,21,163,0.233,56,9,14,52,93,9,2,22,3,81
459,2025-09-19,UNC Greensboro,N.C. A&T,Home,W,3,0,3,49,13,98,0.367,46,6,2,42,59,2,1,10,1,61,NA,43,17,106,0.245,39,2,3,25,71,6,0,6,0,48
459,2025-09-20,UNC Greensboro,UNC Asheville,Home,W,3,2,5,56,20,164,0.22,52,8,9,70,94,11,3,18,2,76,NA,64,22,171,0.246,61,11,14,72,92,8,2,16,7,85
459,2025-09-25,UNC Greensboro,Furman,Home,L,1,3,4,43,20,129,0.178,41,2,8,61,82,5,0,12,1,51,NA,58,19,149,0.262,48,5,9,53,70,2,1,20,1,74
459,2025-09-26,UNC Greensboro,Samford,Home,W,3,0,3,38,12,101,0.257,35,4,6,53,43,3,2,12,0,50,NA,36,18,119,0.151,33,3,15,46,68,4,0,17,3,47.5
459,2025-10-03,UNC Greensboro,Chattanooga,Away,W,3,1,4,56,16,144,0.278,53,7,9,66,71,8,0,8,2,67,NA,40,26,137,0.102,37,8,5,63,86,7,2,13,0,56.5
459,2025-10-04,UNC Greensboro,Western Caro.,Away,L,1,3,4,54,22,169,0.189,52,5,4,79,85,2,1,14,1,67,NA,65,25,178,0.225,64,2,7,85,90,5,1,14,1,75
459,2025-10-10,UNC Greensboro,The Citadel,Home,W,3,2,5,72,23,186,0.263,66,9,10,61,95,6,4,14,1,92,NA,59,19,156,0.256,58,6,5,81,94,9,5,12,2,76
459,2025-10-11,UNC Greensboro,Mercer,Home,W,3,1,4,45,15,141,0.213,41,7,10,72,68,8,1,16,0,61,NA,47,25,149,0.148,44,8,13,66,81,7,0,6,2,58
460,2025-08-29,UNCW,Lindenwood,Home,L,1,3,4,36,26,139,0.072,31,4,13,44,79,3,2,16,1,50,NA,55,24,128,0.242,51,3,18,66,70,4,1,12,0,65
460,2025-08-29,UNCW,Virginia Tech,Home,L,0,3,3,37,22,104,0.144,36,3,12,53,66,5,1,6,1,44,NA,35,13,106,0.208,31,5,9,39,51,3,1,18,0,50
460,2025-08-30,UNCW,N.C. Central,Home,L,1,3,4,37,21,140,0.114,36,5,9,59,79,8,2,14,1,51,NA,57,21,153,0.235,49,8,16,72,71,5,2,10,2,72
460,2025-09-05,UNCW,Ga. Southern,Away,L,0,3,3,26,18,96,0.083,23,1,8,42,66,9,1,8,1,32,NA,38,10,97,0.289,32,9,8,47,39,1,2,4,0,51
460,2025-09-06,UNCW,Mercer ,Away,L,0,3,3,40,23,128,0.133,32,9,15,55,72,5,3,10,4,57,NA,39,12,112,0.241,36,5,9,59,57,9,1,12,2,51
460,2025-09-07,UNCW,Pacific ,Away,L,0,3,3,24,22,100,0.02,20,1,5,42,66,12,1,10,1,31,NA,36,13,99,0.232,34,12,7,52,43,1,0,16,0,56
460,2025-09-12,UNCW,West Ga.,Home,W,3,0,3,32,6,88,0.295,29,12,8,34,43,5,3,8,1,51,NA,28,22,88,0.068,26,5,7,40,65,12,1,6,3,37
460,2025-09-12,UNCW,UNC Greensboro,Home,L,2,3,5,47,30,163,0.104,40,4,14,62,101,9,3,24,1,66,NA,60,32,164,0.171,53,9,13,75,84,4,2,18,1,80
460,2025-09-19,UNCW,Hofstra,Away,L,0,3,3,19,16,83,0.036,19,2,3,23,63,13,0,12,2,27,NA,43,15,88,0.318,42,13,11,38,46,2,0,16,0,64
460,2025-09-26,UNCW,N.C. A&T,Home,W,3,1,4,44,23,126,0.167,42,9,15,54,74,5,3,14,0,63,NA,44,27,131,0.13,40,5,16,51,81,9,0,14,2,56
460,2025-09-27,UNCW,N.C. A&T,Home,W,3,2,5,48,22,144,0.181,43,7,15,46,89,6,1,16,1,64,NA,57,32,141,0.177,53,6,12,62,84,7,1,14,2,71
460,2025-10-04,UNCW,Towson,Away,L,0,3,3,28,20,111,0.072,24,3,7,43,70,6,1,14,0,39,NA,40,19,109,0.193,34,6,5,58,49,3,0,12,1,52
460,2025-10-05,UNCW,Towson,Away,L,0,3,3,24,20,104,0.038,20,1,0,36,67,9,1,6,1,29,NA,45,9,95,0.379,41,9,7,55,45,1,1,13,0,61.5
460,2025-10-10,UNCW,Campbell,Home,L,2,3,5,43,15,134,0.209,36,2,12,48,88,11,1,6,2,49,NA,68,18,144,0.347,62,11,18,68,73,2,1,14,2,87
460,2025-10-11,UNCW,Campbell,Home,L,0,3,3,28,16,99,0.121,23,6,9,44,57,9,0,6,0,37,NA,38,12,105,0.248,34,9,16,46,57,6,0,12,0,53
460,2025-10-15,UNCW,Coastal Carolina,Away,L,0,3,3,33,23,107,0.093,30,5,9,43,63,6,2,4,0,42,NA,36,13,97,0.237,35,6,10,42,55,5,2,12,1,50
504,2025-08-29,UNI,Arizona St.,Home,L,0,3,3,38,20,119,0.151,37,0,5,46,69,6,0,0,1,38,NA,44,11,109,0.303,38,6,4,54,51,0,5,14,0,62
504,2025-08-30,UNI,South Dakota St.,Home,W,3,1,4,59,26,173,0.191,56,4,11,78,76,1,0,24,1,75,NA,37,33,160,0.025,35,1,2,73,86,4,3,16,2,49
504,2025-09-04,UNI,Stony Brook ,Away,W,3,0,3,49,17,110,0.291,45,3,7,59,43,3,2,10,0,59,NA,16,18,102,-0.02,15,3,2,40,67,3,1,6,0,23
504,2025-09-05,UNI,SMU,Away,L,0,3,3,31,28,113,0.027,29,3,5,40,66,2,0,4,0,36,NA,40,7,93,0.355,37,2,7,46,45,3,2,26,1,57
504,2025-09-06,UNI,Washington ,Away,L,0,3,3,37,22,99,0.152,33,8,10,36,66,4,0,12,3,51,NA,39,13,99,0.263,33,4,8,36,59,8,0,26,0,56
504,2025-09-09,UNI,Iowa St.,Home,W,3,1,4,68,9,146,0.404,63,6,13,60,79,8,0,12,1,80,NA,56,16,142,0.282,54,8,8,58,87,6,0,6,3,67
504,2025-09-12,UNI,Rice ,Away,W,3,0,3,49,13,111,0.324,46,6,8,50,57,2,1,14,1,63,NA,33,18,111,0.135,32,2,2,42,66,6,1,2,3,37
504,2025-09-13,UNI,Louisville ,Away,L,1,3,4,56,28,170,0.165,49,5,10,67,89,2,0,18,3,70,NA,55,16,152,0.257,48,2,6,69,74,5,0,28,0,71
504,2025-09-14,UNI,Creighton,Away,L,0,3,3,36,18,103,0.175,35,1,8,37,70,9,1,4,1,40,NA,39,9,91,0.33,37,9,4,39,43,1,2,8,0,54
504,2025-09-18,UNI,Tennessee Tech ,Away,W,3,0,3,39,10,85,0.341,35,4,6,37,42,2,3,8,0,50,NA,25,25,93,0,21,2,4,29,67,4,0,2,1,28
504,2025-09-19,UNI,Western Mich. ,Away,W,3,0,3,45,22,142,0.162,43,4,6,73,50,1,0,2,1,50,NA,26,18,126,0.063,26,1,7,63,67,4,2,8,2,33
504,2025-09-20,UNI,Green Bay,Away,W,3,0,3,53,19,131,0.26,46,2,5,48,60,4,0,6,1,58,NA,35,15,109,0.183,33,4,5,51,68,2,3,12,0,48
504,2025-09-26,UNI,UIC,Away,W,3,1,4,59,20,144,0.271,58,6,9,56,83,2,0,16,1,73,NA,56,26,156,0.192,54,2,5,61,88,6,1,8,1,63
504,2025-09-27,UNI,Valparaiso,Away,W,3,1,4,54,35,189,0.101,48,6,6,86,91,2,2,20,4,72,NA,49,30,176,0.108,45,2,2,85,85,6,3,20,1,64
504,2025-09-30,UNI,Drake,Away,W,3,1,4,61,22,174,0.224,56,6,13,74,77,2,3,20,1,80,NA,39,28,146,0.075,36,2,2,73,85,6,2,14,2,50
504,2025-10-04,UNI,Murray St.,Home,W,3,0,3,46,9,102,0.363,41,4,4,41,45,4,1,22,2,62,NA,31,19,102,0.118,31,4,5,42,69,4,2,2,3,38
504,2025-10-10,UNI,Evansville,Home,W,3,0,3,42,16,113,0.23,39,3,6,57,47,1,3,12,0,54,NA,25,23,116,0.017,22,1,4,48,67,3,0,12,1,32
504,2025-10-11,UNI,Bradley,Home,W,3,0,3,50,13,126,0.294,48,4,4,64,44,2,0,14,2,61,NA,26,18,124,0.065,24,2,3,47,69,4,0,10,1,33
465,2025-08-29,UNLV,Iowa,Home,L,0,3,3,36,26,114,0.088,32,5,7,32,69,1,3,8,2,48,NA,40,17,102,0.225,37,1,4,37,59,5,6,18,0,56
465,2025-08-30,UNLV,CSU Bakersfield,Home,W,3,0,3,41,10,95,0.326,39,10,6,39,53,5,2,10,3,58,NA,34,20,102,0.137,32,5,4,37,67,10,1,4,1,42
465,2025-08-31,UNLV,Utah Tech,Home,L,0,3,3,41,24,124,0.137,38,3,6,52,70,2,2,6,0,49,NA,43,11,120,0.267,38,2,5,46,58,3,0,16,2,53
465,2025-09-05,UNLV,California Baptist ,Away,W,3,0,3,42,9,91,0.363,40,5,7,41,48,4,0,8,1,51,NA,29,17,101,0.119,24,4,7,29,65,5,0,4,3,35
465,2025-09-11,UNLV,UC Irvine ,Away,W,3,0,3,36,9,90,0.3,32,8,6,34,48,5,2,12,0,52,NA,29,24,94,0.053,28,5,4,37,67,8,1,10,2,40
465,2025-09-12,UNLV,Montana St. ,Away,W,3,0,3,48,18,113,0.265,46,8,5,44,59,4,0,12,0,62,NA,35,13,107,0.206,34,4,4,39,69,8,1,12,4,46
465,2025-09-13,UNLV,Oregon St.,Away,L,1,3,4,44,24,138,0.145,43,7,4,56,91,5,2,34,0,70,1,56,30,158,0.165,49,3,2,58,84,7,4,20,1,73
465,2025-09-20,UNLV,Southern Utah,Home,W,3,1,4,57,22,144,0.243,51,9,18,54,79,7,1,16,0,75,NA,38,24,130,0.108,36,7,8,55,81,9,0,22,1,56
465,2025-09-25,UNLV,San Jose St.,Away,L,2,3,5,51,38,166,0.078,49,12,14,54,105,3,6,12,0,75,1,58,31,157,0.172,55,3,11,68,94,12,9,14,4,77
465,2025-09-27,UNLV,Fresno St.,Away,W,3,1,4,61,25,150,0.24,58,8,4,58,78,4,2,6,8,74,NA,52,15,140,0.264,43,4,8,55,92,8,5,16,9,69
465,2025-10-02,UNLV,Nevada,Away,W,3,1,4,53,17,127,0.283,50,2,12,54,75,7,0,18,0,64,NA,45,20,126,0.198,38,7,9,43,74,2,1,14,1,60
465,2025-10-04,UNLV,Air Force,Away,L,1,3,4,42,25,137,0.124,39,5,5,57,80,7,1,16,1,56,NA,58,21,145,0.255,54,7,14,60,79,5,1,20,0,76
465,2025-10-09,UNLV,Grand Canyon,Home,L,1,3,4,58,22,144,0.25,54,5,9,62,87,7,1,4,0,66,NA,57,11,142,0.324,54,7,10,52,77,5,2,20,0,76
10411,2025-08-29,USC Upstate,Tennessee St. ,Away,W,3,0,3,40,14,81,0.321,38,10,7,32,48,3,0,4,0,52,NA,28,18,83,0.12,23,3,5,26,67,10,3,6,3,37
10411,2025-08-30,USC Upstate,Northwestern St. ,Away,W,3,0,3,40,14,115,0.226,35,11,9,43,55,6,2,2,3,54,NA,28,16,93,0.129,27,6,5,51,64,11,1,8,1,39
10411,2025-09-03,USC Upstate,Queens (NC),Home,L,1,3,4,65,29,166,0.217,60,5,4,62,101,8,2,14,1,79,NA,61,25,166,0.217,59,8,2,67,96,5,3,20,1,82
